#t	Phi[0]	Phi[1]	Phi[2]	Phi[3]	Phi[4]	Phi[5]	Phi[6]	Phi[7]	Phi[8]	Phi[9]	Phi[10]	Phi[11]	Phi[12]	Phi[13]	Phi[14]	Phi[15]	Phi[16]	Phi[17]	Phi[18]	Phi[19]	Phi[20]	Phi[21]	Phi[22]	Phi[23]	Phi[24]	Phi[25]	Phi[26]	Phi[27]	Phi[28]	Phi[29]	Phi[30]	Phi[31]	Phi[32]	Phi[33]	Phi[34]	Phi[35]	Phi[36]	Phi[37]	Phi[38]	Phi[39]	Phi[40]	Phi[41]	Phi[42]	Phi[43]	Phi[44]	Phi[45]	Phi[46]	Phi[47]	Phi[48]	Phi[49]	Phi[50]	Phi[51]	Phi[52]	Phi[53]	Phi[54]	Phi[55]	Phi[56]	Phi[57]	Phi[58]	Phi[59]	Phi[60]	Phi[61]	Phi[62]	Phi[63]	Phi[64]	Phi[65]	Phi[66]	Phi[67]	Phi[68]	Phi[69]	Phi[70]	Phi[71]	Phi[72]	Phi[73]	Phi[74]	Phi[75]	Phi[76]	Phi[77]	Phi[78]	Phi[79]	Phi[80]	Phi[81]	Phi[82]	Phi[83]	Phi[84]	Phi[85]	Phi[86]	Phi[87]	Phi[88]	Phi[89]	Phi[90]	Phi[91]	Phi[92]	Phi[93]	Phi[94]	Phi[95]	Phi[96]	Phi[97]	Phi[98]	Phi[99]	Phi[100]	Phi[101]	Phi[102]	Phi[103]	Phi[104]	Phi[105]	Phi[106]	Phi[107]	Phi[108]	Phi[109]	Phi[110]	Phi[111]	Phi[112]	Phi[113]	Phi[114]	Phi[115]	Phi[116]	Phi[117]	Phi[118]	Phi[119]	Phi[120]
t	0	3.8147e-07	7.62939e-07	1.52588e-06	3.05176e-06	6.10352e-06	1.2207e-05	2.44141e-05	4.88281e-05	9.76563e-05	0.000195313	0.000390625	0.00078125	0.0015625	0.003125	0.00625	0.0125	0.025	0.05	0.1	0.2	0.4	0.8	1.2	1.6	2	2.4	2.8	3.2	3.6	4	4.4	4.8	5.2	5.6	6	6.4	6.8	7.2	7.6	8	8.4	8.8	9.2	9.6	10	10.4	10.8	11.2	11.6	12	12.4	12.8	13.2	13.6	14	14.4	14.8	15.2	15.6	16	16.4	16.8	17.2	17.6	18	18.4	18.8	19.2	19.6	20	20.4	20.8	21.2	21.6	22	22.4	22.8	23.2	23.6	24	24.4	24.8	25.2	25.6	26	26.4	26.8	27.2	27.6	28	28.4	28.8	29.2	29.6	30	30.4	30.8	31.2	31.6	32	32.4	32.8	33.2	33.6	34	34.4	34.8	35.2	35.6	36	36.4	36.8	37.2	37.6	38	38.4	38.8	39.2	39.6	40
2748.78	1	1	1	1	1	1	1	0.999999	0.999997	0.99999	0.999958	0.999832	0.999329	0.997321	0.989346	0.958388	0.848196	0.560639	0.234521	0.120168	0.0914715	0.0797985	0.0246006	0.0135495	0.00911577	0.0069014	0.00569749	0.00504142	0.00473204	0.00468179	0.00488749	0.00542097	0.00649117	0.00868009	0.0137813	0.0284421	0.0789058	0.193129	0.184706	0.0842249	0.0376347	0.0208586	0.0140187	0.0108547	0.00934488	0.00875532	0.00881119	0.00943419	0.0106302	0.0123739	0.014393	0.0159243	0.0159485	0.0139813	0.0101172	0.00556671	0.00235473	0.00100296	0.000629281	0.000532909	0.000503341	0.000495391	0.000500912	0.000518649	0.000546682	0.000577928	0.000595421	0.000572575	0.000488891	0.00035557	0.000216145	0.000111763	5.37768e-05	2.93872e-05	2.1272e-05	1.87882e-05	1.79044e-05	1.76014e-05	1.76681e-05	1.79596e-05	1.81887e-05	1.78929e-05	1.6573e-05	1.40021e-05	1.05027e-05	6.87511e-06	3.93563e-06	2.05577e-06	1.10006e-06	7.06534e-07	5.67221e-07	5.18626e-07	5.00087e-07	4.9391e-07	4.92717e-07	4.8856e-07	4.71442e-07	4.32103e-07	3.67121e-07	2.83002e-07	1.94988e-07	1.1973e-07	6.69405e-08	3.6465e-08	2.18449e-08	1.584e-08	1.35707e-08	1.26937e-08	1.23298e-08	1.21433e-08	1.19116e-08	1.14143e-08	1.04651e-08	8.99465e-09	7.11748e-09	5.11552e-09	3.32151e-09	1.9681e-09	1.10716e-09	6.42769e-10	4.26712e-10
3023.66	1	1	1	1	1	1	1	0.999999	0.999997	0.999988	0.999954	0.999815	0.999262	0.997053	0.988288	0.954335	0.834504	0.530568	0.207443	0.102349	0.0767013	0.0662384	0.0190172	0.0101033	0.00663807	0.00494723	0.00404465	0.00356107	0.00333903	0.00331142	0.00347618	0.00388924	0.00471334	0.00640523	0.0104006	0.0222277	0.065301	0.169723	0.161795	0.0699862	0.02987	0.0161074	0.0106638	0.0081939	0.00703345	0.00659232	0.00665379	0.0071592	0.00811851	0.00951898	0.0111501	0.0123985	0.0124335	0.0108669	0.00778557	0.00418793	0.0016984	0.000684079	0.000417819	0.0003528	0.000333841	0.000329352	0.000333898	0.000346679	0.000366403	0.000388273	0.000400733	0.000385542	0.000328538	0.000237501	0.000142607	7.21219e-05	3.34866e-05	1.75898e-05	1.24849e-05	1.09959e-05	1.04862e-05	1.0318e-05	1.03671e-05	1.05495e-05	1.06946e-05	1.0526e-05	9.74472e-06	8.21481e-06	6.13139e-06	3.97673e-06	2.23984e-06	1.13907e-06	5.87664e-07	3.65939e-07	2.90232e-07	2.64942e-07	2.55602e-07	2.52621e-07	2.52203e-07	2.50243e-07	2.41538e-07	2.21252e-07	1.87603e-07	1.44012e-07	9.84773e-08	5.97e-08	3.26936e-08	1.72808e-08	1.00177e-08	7.11335e-09	6.05409e-09	5.65854e-09	5.49819e-09	5.41757e-09	5.3163e-09	5.09457e-09	4.66766e-09	4.00415e-09	3.15662e-09	2.25408e-09	1.44817e-09	8.43918e-10	4.63215e-10	2.60819e-10	1.68637e-10
3298.53	1	1	1	1	1	1	1	0.999999	0.999997	0.999987	0.99995	0.999799	0.999195	0.996786	0.987231	0.950299	0.821038	0.502157	0.183586	0.0872289	0.0643565	0.0550135	0.014723	0.00755118	0.0048494	0.00356089	0.00288529	0.00252936	0.00237038	0.0023572	0.00248868	0.00280849	0.00344351	0.00475232	0.00788307	0.0174191	0.0541081	0.149223	0.141796	0.0582243	0.0237643	0.0124835	0.0081489	0.00621732	0.00532258	0.00499066	0.00505065	0.00545861	0.00622638	0.00734949	0.00866525	0.00968072	0.00971939	0.00846984	0.00601076	0.00316472	0.00123294	0.000469963	0.000279487	0.000235335	0.000223057	0.00022052	0.000224082	0.000233227	0.000247081	0.000262379	0.000271218	0.000261038	0.000222028	0.00015961	9.47586e-05	4.69471e-05	2.10683e-05	1.06375e-05	7.39824e-06	6.49624e-06	6.1987e-06	6.10368e-06	6.13765e-06	6.25119e-06	6.34232e-06	6.24484e-06	5.77832e-06	4.86104e-06	3.6118e-06	2.32288e-06	1.28898e-06	6.39232e-07	3.18187e-07	1.91907e-07	1.50242e-07	1.36904e-07	1.32133e-07	1.30671e-07	1.3054e-07	1.296e-07	1.25116e-07	1.14544e-07	9.69449e-08	7.41364e-08	5.03487e-08	3.01683e-08	1.62061e-08	8.32135e-09	4.66643e-09	3.24124e-09	2.73907e-09	2.55789e-09	2.4861e-09	2.45064e-09	2.40564e-09	2.30536e-09	2.1108e-09	1.80759e-09	1.42014e-09	1.00814e-09	6.41474e-10	3.68103e-10	1.9738e-10	1.07822e-10	6.78341e-11
3573.41	1	1	1	1	1	1	1	0.999999	0.999997	0.999986	0.999945	0.999782	0.999128	0.996518	0.986175	0.946281	0.807794	0.475301	0.162536	0.0743806	0.0540256	0.0457111	0.0114127	0.00565531	0.00355297	0.00257262	0.00206753	0.0018058	0.00169221	0.00168793	0.00179251	0.0020401	0.00252976	0.00354302	0.00599738	0.0136829	0.0448789	0.131248	0.124319	0.0484866	0.018945	0.00970483	0.00625133	0.00473828	0.00404643	0.00379539	0.00385036	0.00417837	0.00479179	0.0056914	0.00675151	0.00757606	0.00761434	0.00661636	0.00465275	0.00240027	0.000899923	0.000324819	0.000188109	0.000157962	0.000149942	0.000148511	0.000151219	0.000157729	0.000167449	0.000178146	0.000184397	0.000177532	0.000150736	0.000107798	6.33304e-05	3.07802e-05	1.33707e-05	6.48886e-06	4.41866e-06	3.86743e-06	3.69196e-06	3.63753e-06	3.66017e-06	3.73063e-06	3.78756e-06	3.73045e-06	3.44994e-06	2.89663e-06	2.14323e-06	1.36773e-06	7.48598e-07	3.62575e-07	1.74255e-07	1.01691e-07	7.85174e-08	7.14033e-08	6.89386e-08	6.82113e-08	6.81817e-08	6.77235e-08	6.53903e-08	5.98321e-08	5.05537e-08	3.85253e-08	2.60006e-08	1.54131e-08	8.13272e-09	4.06129e-09	2.20259e-09	1.49475e-09	1.25354e-09	1.16948e-09	1.13692e-09	1.1211e-09	1.10083e-09	1.05493e-09	9.65313e-10	8.25319e-10	6.46398e-10	4.56412e-10	2.87857e-10	1.62844e-10	8.54029e-11	4.52774e-11	2.76912e-11
3848.29	1	1	1	1	1	1	1	0.999999	0.999996	0.999985	0.999941	0.999765	0.999061	0.996251	0.98512	0.942279	0.794766	0.449906	0.143943	0.0634511	0.0453715	0.0379951	0.00885613	0.00424314	0.00261	0.00186505	0.00148776	0.00129544	0.00121444	0.00121538	0.0012983	0.00148999	0.0018678	0.00265285	0.00457782	0.0107699	0.037255	0.115472	0.10903	0.0404103	0.0151289	0.00756455	0.0048116	0.00362462	0.00308828	0.00289752	0.00294596	0.00320889	0.00369834	0.00441826	0.00527155	0.00594013	0.00597585	0.00517798	0.00360933	0.00182603	0.000659897	0.000225647	0.000127258	0.00010658	0.000101302	0.000100498	0.000102516	0.000107134	0.000113947	0.000121426	0.000125838	0.000121183	0.000102721	7.31041e-05	4.25295e-05	2.03025e-05	8.5486e-06	3.98743e-06	2.65636e-06	2.31699e-06	2.21263e-06	2.18106e-06	2.19581e-06	2.23946e-06	2.2749e-06	2.24108e-06	2.07144e-06	1.73602e-06	1.27949e-06	8.10689e-07	4.38099e-07	2.07521e-07	9.63721e-08	5.43634e-08	4.13576e-08	3.75269e-08	3.62414e-08	3.58752e-08	3.58773e-08	3.56511e-08	3.44266e-08	3.14839e-08	2.65597e-08	2.01755e-08	1.35383e-08	7.94671e-09	4.12369e-09	2.00503e-09	1.05145e-09	6.96303e-10	5.79148e-10	5.3972e-10	5.24793e-10	5.17644e-10	5.08411e-10	4.87204e-10	4.45557e-10	3.80374e-10	2.97062e-10	2.0872e-10	1.30574e-10	7.28966e-11	3.74352e-11	1.92702e-11	1.14462e-11
4123.17	1	1	1	1	1	1	1	0.999999	0.999996	0.999984	0.999937	0.999748	0.998994	0.995984	0.984066	0.938295	0.78195	0.425885	0.127507	0.0541459	0.0381163	0.0315905	0.00687857	0.00318876	0.00192192	0.00135644	0.00107479	0.000933528	0.000875857	0.000879634	0.000945224	0.00109363	0.00138531	0.001994	0.00350443	0.0084919	0.0309478	0.101616	0.0956453	0.0337019	0.0120992	0.00590963	0.00371405	0.00278159	0.00236485	0.00221928	0.00226089	0.00247114	0.00286127	0.00343696	0.00412324	0.00466469	0.00469684	0.00405845	0.00280491	0.00139273	0.000485823	0.000157436	8.64638e-05	7.2226e-05	6.87284e-05	6.82815e-05	6.97639e-05	7.30308e-05	7.78045e-05	8.30328e-05	8.61427e-05	8.29723e-05	7.02198e-05	4.97453e-05	2.86757e-05	1.34599e-05	5.50063e-06	2.46592e-06	1.60568e-06	1.39543e-06	1.33292e-06	1.3144e-06	1.32387e-06	1.35088e-06	1.37289e-06	1.35268e-06	1.24961e-06	1.04543e-06	7.67709e-07	4.83189e-07	2.58045e-07	1.197e-07	5.37575e-08	2.92839e-08	2.19283e-08	1.98485e-08	1.91726e-08	1.89864e-08	1.89956e-08	1.88827e-08	1.82355e-08	1.66683e-08	1.40407e-08	1.06341e-08	7.09809e-09	4.12867e-09	2.10937e-09	9.99738e-10	5.06893e-10	3.27154e-10	2.697e-10	2.51033e-10	2.44126e-10	2.40864e-10	2.36618e-10	2.2674e-10	2.07244e-10	1.76681e-10	1.37619e-10	9.62563e-11	5.97687e-11	3.29602e-11	1.65929e-11	8.29757e-12	4.7825e-12
4398.05	1	1	1	1	1	1	1	0.999999	0.999996	0.999983	0.999933	0.999732	0.998927	0.995717	0.983013	0.934328	0.769343	0.40316	0.112969	0.0462187	0.0320324	0.0262758	0.00535095	0.00240299	0.00142079	0.000991455	0.000781049	0.000677191	0.000636163	0.000641256	0.000693071	0.000808128	0.0010337	0.00150629	0.00269238	0.00670908	0.0257269	0.0894422	0.0839233	0.0281245	0.00968914	0.00462631	0.0028743	0.00214084	0.00181632	0.00170478	0.0017399	0.00190772	0.00221846	0.00267858	0.0032302	0.00366829	0.00369649	0.00318531	0.00218325	0.00106468	0.000358961	0.000110278	5.89757e-05	4.91377e-05	4.6806e-05	4.65604e-05	4.7639e-05	4.99458e-05	5.32898e-05	5.69459e-05	5.91352e-05	5.69669e-05	4.81374e-05	3.39539e-05	1.94043e-05	8.9644e-06	3.56007e-06	1.53395e-06	9.75407e-07	8.444e-07	8.06706e-07	7.95745e-07	8.01761e-07	8.18463e-07	8.32114e-07	8.19944e-07	7.57042e-07	6.32285e-07	4.62725e-07	2.89426e-07	1.52872e-07	6.95292e-08	3.02248e-08	1.58858e-08	1.16963e-08	1.05585e-08	1.02004e-08	1.01048e-08	1.01136e-08	1.00565e-08	9.7123e-09	8.87325e-09	7.46413e-09	5.63759e-09	3.74455e-09	2.15978e-09	1.08755e-09	5.03019e-10	2.46603e-10	1.54923e-10	1.26496e-10	1.17582e-10	1.14359e-10	1.12857e-10	1.10887e-10	1.06252e-10	9.70652e-11	8.26436e-11	6.42147e-11	4.47266e-11	2.7581e-11	1.50375e-11	7.42924e-12	3.61135e-12	2.01814e-12
4947.8	1	1	1	1	1	1	1	0.999999	0.999995	0.999981	0.999924	0.999698	0.998793	0.995183	0.980911	0.926445	0.744738	0.361308	0.0887213	0.0337131	0.0226505	0.0181953	0.00324674	0.00137075	0.000781639	0.000534403	0.000416955	0.000360775	0.000340107	0.000345502	0.00037772	0.000447027	0.000582435	0.000868454	0.001602	0.00420846	0.0178116	0.069331	0.064645	0.0196129	0.00623289	0.00284902	0.00173203	0.00127677	0.00107894	0.00101281	0.00103693	0.0011434	0.00134018	0.0016337	0.00198953	0.00227561	0.00229635	0.00196813	0.00132752	0.000625527	0.0001977	5.46123e-05	2.76803e-05	2.29459e-05	2.18946e-05	2.18258e-05	2.23853e-05	2.35305e-05	2.51704e-05	2.69588e-05	2.80416e-05	2.70184e-05	2.27648e-05	1.59283e-05	8.95896e-06	4.0194e-06	1.51249e-06	6.02059e-07	3.64007e-07	3.12464e-07	2.98564e-07	2.94635e-07	2.97016e-07	3.03398e-07	3.08634e-07	3.0414e-07	2.80498e-07	2.33538e-07	1.69834e-07	1.05031e-07	5.43795e-08	2.38557e-08	9.74269e-09	4.75483e-09	3.3728e-09	3.02603e-09	2.9239e-09	2.89818e-09	2.90251e-09	2.88761e-09	2.78884e-09	2.54553e-09	2.13589e-09	1.60519e-09	1.05683e-09	6.00423e-10	2.94518e-10	1.30165e-10	5.96852e-11	3.53884e-11	2.82797e-11	2.6205e-11	2.54903e-11	2.5165e-11	2.47328e-11	2.3696e-11	2.16261e-11	1.83698e-11	1.42107e-11	9.82416e-12	5.9839e-12	3.1964e-12	1.52566e-12	7.02241e-13	3.68099e-13
5497.56	1	1	1	1	1	1	1	0.999999	0.999995	0.999979	0.999916	0.999664	0.998659	0.994649	0.978814	0.918628	0.720923	0.323821	0.0697071	0.0246033	0.0160213	0.0126022	0.00197222	0.000784261	0.000432345	0.000290335	0.000224846	0.000194464	0.000184131	0.00018856	0.000208429	0.000250098	0.000331374	0.000504587	0.000958487	0.00264844	0.0123466	0.0537613	0.0498154	0.0136951	0.00402207	0.00176326	0.00105026	0.000766731	0.000645465	0.00060584	0.000621901	0.000689181	0.000813555	0.00100052	0.00122967	0.00141603	0.00143075	0.00121981	0.00081018	0.000369581	0.000109942	2.73152e-05	1.31087e-05	1.08121e-05	1.03308e-05	1.03158e-05	1.06012e-05	1.11677e-05	1.19717e-05	1.28471e-05	1.33817e-05	1.28947e-05	1.08354e-05	7.52566e-06	4.17214e-06	1.823e-06	6.52706e-07	2.40112e-07	1.3745e-07	1.16878e-07	1.11677e-07	1.10237e-07	1.11165e-07	1.13605e-07	1.15611e-07	1.13922e-07	1.04952e-07	8.71283e-08	6.30005e-08	3.85701e-08	1.96204e-08	8.3349e-09	3.21052e-09	1.45085e-09	9.86496e-10	8.78659e-10	8.4902e-10	8.41945e-10	8.43633e-10	8.39636e-10	8.10897e-10	7.3951e-10	6.19103e-10	4.63234e-10	3.02645e-10	1.69698e-10	8.13525e-11	3.45053e-11	1.48181e-11	8.24992e-12	6.42971e-12	5.93577e-12	5.77412e-12	5.70216e-12	5.60548e-12	5.36971e-12	4.89628e-12	4.15038e-12	3.19833e-12	2.19673e-12	1.32383e-12	6.94704e-13	3.21601e-13	1.40624e-13	6.89825e-14
6047.31	1	1	1	1	1	1	1	0.999999	0.999994	0.999977	0.999908	0.999631	0.998525	0.994115	0.976721	0.910877	0.697871	0.290235	0.0547824	0.0179623	0.0113369	0.00873092	0.00119993	0.000450382	0.000240661	0.000159152	0.000122604	0.000106147	0.00010102	0.000104285	0.000116476	0.00014153	0.000190382	0.000295446	0.000576581	0.00167168	0.00856691	0.041699	0.0383988	0.00957206	0.00260168	0.0010955	0.00063994	0.000462896	0.000388237	0.000364294	0.00037479	0.000417194	0.000495716	0.000614691	0.000762066	0.00088324	0.000893452	0.000757782	0.000495847	0.000219326	6.16305e-05	1.37727e-05	6.25094e-06	5.13004e-06	4.90704e-06	4.90665e-06	5.05072e-06	5.33038e-06	5.72465e-06	6.15343e-06	6.41721e-06	6.18377e-06	5.18303e-06	3.57531e-06	1.95606e-06	8.34399e-07	2.85343e-07	9.70924e-08	5.23913e-08	4.40826e-08	4.21153e-08	4.15786e-08	4.19374e-08	4.28709e-08	4.36394e-08	4.29965e-08	3.9569e-08	3.27602e-08	2.35643e-08	1.42955e-08	7.15859e-09	2.95502e-09	1.078e-09	4.50219e-10	2.9183e-10	2.57713e-10	2.48992e-10	2.47013e-10	2.47613e-10	2.46518e-10	2.38066e-10	2.16931e-10	1.81239e-10	1.35077e-10	8.76494e-11	4.85826e-11	2.28261e-11	9.33004e-12	3.76083e-12	1.95678e-12	1.48141e-12	1.36151e-12	1.32438e-12	1.3082e-12	1.28624e-12	1.23195e-12	1.12241e-12	9.49639e-13	7.29297e-13	4.98047e-13	2.97359e-13	1.5365e-13	6.92345e-14	2.88657e-14	1.32343e-14
6597.07	1	1	1	1	1	1	1	0.999998	0.999994	0.999975	0.999899	0.999597	0.998391	0.993582	0.974633	0.903191	0.675557	0.260139	0.0430607	0.0131178	0.00802452	0.0060502	0.000731059	0.000259528	0.00013476	8.79778e-05	6.75488e-05	5.86122e-05	5.60922e-05	5.83599e-05	6.58118e-05	8.08814e-05	0.000110286	0.000174107	0.000348388	0.00105766	0.0059487	0.0323487	0.0296044	0.00669503	0.00168599	0.000682654	0.000391377	0.000280602	0.000234483	0.000219922	0.000226699	0.000253378	0.000302913	0.000378564	0.00047325	0.000551916	0.000558893	0.000471606	0.000304132	0.000130615	3.47814e-05	6.99077e-06	2.99665e-06	2.44705e-06	2.34275e-06	2.34521e-06	2.41745e-06	2.55535e-06	2.74876e-06	2.95895e-06	3.08903e-06	2.97657e-06	2.48886e-06	1.7059e-06	9.21947e-07	3.84719e-07	1.26104e-07	3.97415e-08	2.01228e-08	1.67337e-08	1.59832e-08	1.57807e-08	1.59189e-08	1.62766e-08	1.65712e-08	1.63242e-08	1.50073e-08	1.23932e-08	8.87122e-09	5.33713e-09	2.63503e-09	1.06015e-09	3.67828e-10	1.41837e-10	8.71354e-11	7.61794e-11	7.35841e-11	7.30238e-11	7.32276e-11	7.29226e-11	7.04161e-11	6.41158e-11	5.34663e-11	3.97065e-11	2.5608e-11	1.40496e-11	6.48497e-12	2.56441e-12	9.73119e-13	4.71199e-13	3.44964e-13	3.15368e-13	3.06729e-13	3.03043e-13	2.97997e-13	2.85371e-13	2.598e-13	2.19435e-13	1.68001e-13	1.14147e-13	6.75943e-14	3.44575e-14	1.51615e-14	6.05114e-15	2.5924e-15
7146.83	1	1	1	1	1	1	1	0.999998	0.999993	0.999973	0.999891	0.999564	0.998257	0.993049	0.972549	0.895571	0.653958	0.233168	0.0338511	0.00958192	0.00568124	0.00419322	0.000445918	0.00015002	7.58803e-05	4.90165e-05	3.75728e-05	3.27055e-05	3.14807e-05	3.29989e-05	3.75409e-05	4.66097e-05	6.43313e-05	0.000103151	0.000211273	0.000670445	0.00413294	0.0250982	0.0228272	0.00468517	0.00109413	0.000426376	0.000240052	0.000170634	0.000142071	0.000133173	0.000137513	0.000154278	0.000185509	0.000233584	0.000294365	0.000345367	0.000350085	0.000293918	0.000186863	7.80064e-05	1.97423e-05	3.56839e-06	1.44257e-06	1.17213e-06	1.12297e-06	1.12522e-06	1.16127e-06	1.22923e-06	1.32414e-06	1.42725e-06	1.49139e-06	1.437e-06	1.19879e-06	8.16729e-07	4.36392e-07	1.78448e-07	5.62457e-08	1.64469e-08	7.77871e-09	6.38443e-09	6.09623e-09	6.01916e-09	6.07224e-09	6.20954e-09	6.3226e-09	6.22704e-09	5.71891e-09	4.71133e-09	3.35711e-09	2.00422e-09	9.76869e-10	3.84061e-10	1.27266e-10	4.53137e-11	2.62227e-11	2.26576e-11	2.18779e-11	2.17177e-11	2.17851e-11	2.1699e-11	2.09511e-11	1.90627e-11	1.58689e-11	1.17467e-11	7.53397e-12	4.09577e-12	1.86103e-12	7.14517e-13	2.56161e-13	1.1504e-13	8.10374e-14	7.36197e-14	7.15883e-14	7.07403e-14	6.95698e-14	6.66113e-14	6.05993e-14	5.1104e-14	3.9016e-14	2.63876e-14	1.55122e-14	7.81396e-15	3.36693e-15	1.29159e-15	5.17522e-16
7696.58	1	1	1	1	1	1	1	0.999998	0.999993	0.999971	0.999883	0.99953	0.998123	0.992516	0.970469	0.888015	0.633049	0.208994	0.0266133	0.00700024	0.00402291	0.00290654	0.00027227	8.69721e-05	4.29505e-05	2.75102e-05	2.10833e-05	1.84228e-05	1.78362e-05	1.88277e-05	2.15903e-05	2.70508e-05	3.77442e-05	6.13836e-05	0.000128505	0.000425636	0.0028726	0.0194743	0.0176031	0.00327994	0.000710815	0.000266792	0.00014757	0.000104018	8.62945e-05	8.08355e-05	8.35999e-05	9.41261e-05	0.000113808	0.000144342	0.000183329	0.000216359	0.000219524	0.000183383	0.000114969	4.66965e-05	1.12621e-05	1.83034e-06	6.96748e-07	5.63306e-07	5.39999e-07	5.41513e-07	5.59459e-07	5.92931e-07	6.39534e-07	6.90146e-07	7.21771e-07	6.95384e-07	5.7883e-07	3.92106e-07	2.07277e-07	8.31811e-08	2.52859e-08	6.87583e-09	3.0238e-09	2.44582e-09	2.33457e-09	2.30505e-09	2.32543e-09	2.37821e-09	2.42164e-09	2.38449e-09	2.18776e-09	1.79816e-09	1.2758e-09	7.56212e-10	3.64258e-10	1.40258e-10	4.45688e-11	1.46687e-11	7.94644e-12	6.77242e-12	6.53622e-12	6.49006e-12	6.51203e-12	6.48748e-12	6.26315e-12	5.69474e-12	4.73299e-12	3.49298e-12	2.22898e-12	1.20179e-12	5.38467e-13	2.01373e-13	6.84776e-14	2.84515e-14	1.91797e-14	1.72946e-14	1.68125e-14	1.66157e-14	1.63423e-14	1.56447e-14	1.42231e-14	1.19771e-14	9.12052e-15	6.14276e-15	3.58746e-15	1.7881e-15	7.56386e-16	2.79998e-16	1.05137e-16
8246.34	1	1	1	1	1	1	1	0.999998	0.999992	0.999969	0.999874	0.999497	0.997989	0.991984	0.968394	0.880522	0.612809	0.187329	0.0209242	0.00511473	0.002849	0.00201485	0.000166393	5.0558e-05	2.44312e-05	1.55456e-05	1.19256e-05	1.04657e-05	1.01902e-05	1.08264e-05	1.25039e-05	1.57938e-05	2.22534e-05	3.66635e-05	7.8354e-05	0.000270549	0.00199723	0.0151115	0.0135754	0.00229684	0.000462186	0.000167177	9.08802e-05	6.35328e-05	5.25189e-05	4.91604e-05	5.0914e-05	5.7519e-05	6.99178e-05	8.93031e-05	0.000114294	0.000135663	0.000137774	0.000114521	7.0815e-05	2.80083e-05	6.45288e-06	9.42865e-07	3.37428e-07	2.7144e-07	2.60335e-07	2.61245e-07	2.70158e-07	2.86642e-07	3.09533e-07	3.34391e-07	3.49985e-07	3.37152e-07	2.80047e-07	1.88674e-07	9.87339e-08	3.89344e-08	1.14452e-08	2.90174e-09	1.18136e-09	9.40105e-10	8.96983e-10	8.85616e-10	8.93441e-10	9.13764e-10	9.30473e-10	9.15969e-10	8.396e-10	6.88552e-10	4.86535e-10	2.86445e-10	1.36479e-10	5.15664e-11	1.57731e-11	4.80847e-12	2.42337e-12	2.03253e-12	1.96044e-12	1.94706e-12	1.95414e-12	1.94708e-12	1.87953e-12	1.70784e-12	1.41726e-12	1.04303e-12	6.62485e-13	3.54506e-13	1.56854e-13	5.73017e-14	1.85602e-14	7.12455e-15	4.56931e-15	4.08399e-15	3.96862e-15	3.92265e-15	3.85837e-15	3.69306e-15	3.35535e-15	2.82164e-15	2.14354e-15	1.43816e-15	8.34918e-16	4.12237e-16	1.71562e-16	6.15182e-17	2.17101e-17
8796.09	1	1	1	1	1	1	0.999999	0.999998	0.999992	0.999966	0.999866	0.999463	0.997855	0.991452	0.966324	0.873093	0.593216	0.167909	0.016452	0.00373758	0.00201812	0.00139712	0.000101866	2.95214e-05	1.40019e-05	8.87371e-06	6.82521e-06	6.01991e-06	5.89516e-06	6.30089e-06	7.32293e-06	9.31346e-06	1.32303e-05	2.20387e-05	4.79701e-05	0.000172286	0.0013893	0.0117277	0.0104708	0.00160905	0.000300804	0.000104909	5.60669e-05	3.88788e-05	3.20245e-05	2.99531e-05	3.10626e-05	3.52065e-05	4.30174e-05	5.53228e-05	7.1336e-05	8.51525e-05	8.65535e-05	7.15911e-05	4.36717e-05	1.68325e-05	3.71317e-06	4.87821e-07	1.63877e-07	1.31168e-07	1.25851e-07	1.26366e-07	1.30788e-07	1.38911e-07	1.50166e-07	1.62388e-07	1.70082e-07	1.63824e-07	1.35796e-07	9.1011e-08	4.71707e-08	1.82983e-08	5.21439e-09	1.23632e-09	4.6408e-10	3.62663e-10	3.45872e-10	3.41476e-10	3.44484e-10	3.52327e-10	3.58767e-10	3.53084e-10	3.23344e-10	2.64605e-10	1.86238e-10	1.08945e-10	5.13812e-11	1.90808e-11	5.6381e-12	1.59677e-12	7.44257e-13	6.1272e-13	5.90534e-13	5.8663e-13	5.88898e-13	5.86851e-13	5.66418e-13	5.14353e-13	4.26225e-13	3.1285e-13	1.97844e-13	1.05137e-13	4.59928e-14	1.64548e-14	5.0985e-15	1.80789e-15	1.09643e-15	9.69815e-16	9.41956e-16	9.31134e-16	9.15929e-16	8.76538e-16	7.95897e-16	6.68435e-16	5.06653e-16	3.38716e-16	1.95568e-16	9.5741e-17	3.9273e-17	1.36896e-17	4.55736e-18
