# eta = 0.5, tau = 0, delta = 0.1
# N = 256, D = 100, S = 121
# q_min = 3.8147e-07, q_max = 40
# h_initial = 1e-09, v_therm = 2.5	D0 = 0.00625
# Prefactor m(q->0) c = 0.000248591
# m(q->0) results stored in memory kernel array m_kernel[0][]
#t	m[0]	m[1]	m[2]	m[3]	m[4]	m[5]	m[6]	m[7]	m[8]	m[9]	m[10]	m[11]	m[12]	m[13]	m[14]	m[15]	m[16]	m[17]	m[18]	m[19]	m[20]	m[21]	m[22]	m[23]	m[24]	m[25]	m[26]	m[27]	m[28]	m[29]	m[30]	m[31]	m[32]	m[33]	m[34]	m[35]	m[36]	m[37]	m[38]	m[39]	m[40]	m[41]	m[42]	m[43]	m[44]	m[45]	m[46]	m[47]	m[48]	m[49]	m[50]	m[51]	m[52]	m[53]	m[54]	m[55]	m[56]	m[57]	m[58]	m[59]	m[60]	m[61]	m[62]	m[63]	m[64]	m[65]	m[66]	m[67]	m[68]	m[69]	m[70]	m[71]	m[72]	m[73]	m[74]	m[75]	m[76]	m[77]	m[78]	m[79]	m[80]	m[81]	m[82]	m[83]	m[84]	m[85]	m[86]	m[87]	m[88]	m[89]	m[90]	m[91]	m[92]	m[93]	m[94]	m[95]	m[96]	m[97]	m[98]	m[99]	m[100]	m[101]	m[102]	m[103]	m[104]	m[105]	m[106]	m[107]	m[108]	m[109]	m[110]	m[111]	m[112]	m[113]	m[114]	m[115]	m[116]	m[117]	m[118]	m[119]	m[120]
2.16173e+09	2.62744e-18	2.14792e-18	2.13899e-18	2.12104e-18	2.08463e-18	2.00889e-18	1.84025e-18	1.45721e-18	7.84227e-19	7.67952e-20	2.39534e-24	4.80618e-45	1.15963e-102	1.52796e-217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.30584e+09	2.37976e-18	1.95576e-18	1.94743e-18	1.93063e-18	1.89642e-18	1.82468e-18	1.66284e-18	1.29552e-18	6.75824e-19	5.74599e-20	7.97023e-25	5.68119e-47	1.56384e-106	1.93183e-225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.59407e+09	1.99545e-18	1.63556e-18	1.62822e-18	1.61335e-18	1.5828e-18	1.51772e-18	1.36783e-18	1.03183e-18	5.07807e-19	3.24815e-20	8.803e-26	6.37055e-51	1.79638e-114	6.97003e-240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.8823e+09	1.7128e-18	1.40014e-18	1.39352e-18	1.38007e-18	1.35223e-18	1.29221e-18	1.15183e-18	8.40683e-19	3.87163e-19	1.85081e-20	9.72325e-27	7.09238e-55	2.22688e-122	-2.24051e-266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.17053e+09	1.49607e-18	1.22003e-18	1.21397e-18	1.20161e-18	1.17591e-18	1.12006e-18	9.88223e-19	6.98722e-19	2.99101e-19	1.05929e-20	1.07401e-27	7.90159e-59	2.76545e-130	-6.34678e-279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.45876e+09	1.32375e-18	1.07735e-18	1.07173e-18	1.06025e-18	1.03633e-18	9.84178e-19	8.60483e-19	5.90874e-19	2.33906e-19	6.07832e-21	1.18634e-28	8.8242e-63	3.44961e-138	-4.83348e-292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.74699e+09	1.18261e-18	9.60999e-19	9.55741e-19	9.45012e-19	9.22659e-19	8.739e-19	7.58094e-19	5.07169e-19	1.85012e-19	3.49332e-21	1.31042e-29	9.9408e-67	4.37586e-146	7.2534e-293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.03523e+09	1.06432e-18	8.63924e-19	8.58983e-19	8.48913e-19	8.27971e-19	7.82378e-19	6.74175e-19	4.40874e-19	1.47892e-19	2.00973e-21	1.44749e-30	1.16349e-70	5.94698e-154	2.40329e-305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.32346e+09	9.6347e-19	7.81501e-19	7.76844e-19	7.67369e-19	7.47723e-19	7.05084e-19	6.04108e-19	3.87364e-19	1.1938e-19	1.15701e-21	1.5989e-31	1.68808e-74	1.15339e-161	3.68887e-318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.61169e+09	8.76408e-19	7.14733e-19	7.1032e-19	7.01359e-19	6.82835e-19	6.42741e-19	5.47705e-19	3.44139e-19	9.72361e-20	6.6642e-22	1.76456e-32	7.08865e-78	9.8647e-169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.18815e+09	7.34038e-19	5.98241e-19	5.94292e-19	5.8631e-19	5.69919e-19	5.34669e-19	4.51673e-19	2.76046e-19	6.60564e-20	2.21242e-22	2.10258e-34	2.77008e-82	1.08085e-177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.76461e+09	6.23509e-19	5.0812e-19	5.04575e-19	4.97434e-19	4.82838e-19	4.51551e-19	3.78376e-19	2.26171e-19	4.60876e-20	7.35155e-23	2.50433e-36	3.93508e-86	2.19865e-185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.34107e+09	5.3641e-19	4.37182e-19	4.33988e-19	4.27562e-19	4.14452e-19	3.8632e-19	3.20929e-19	1.8809e-19	3.28385e-20	2.44419e-23	2.98285e-38	5.58258e-90	4.42515e-193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.91753e+09	4.67003e-19	3.80629e-19	3.77734e-19	3.71911e-19	3.60015e-19	3.34351e-19	2.75041e-19	1.58117e-19	2.37794e-20	8.12916e-24	3.55281e-40	7.91981e-94	8.90608e-201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.49399e+09	4.1114e-19	3.35048e-19	3.32407e-19	3.27088e-19	3.16176e-19	2.92427e-19	2.37856e-19	1.34006e-19	1.74302e-20	2.70432e-24	4.23167e-42	1.12356e-97	1.79245e-208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.07045e+09	3.65729e-19	2.97925e-19	2.955e-19	2.906e-19	2.80485e-19	2.58227e-19	2.07376e-19	1.14307e-19	1.28922e-20	8.99781e-25	5.04025e-44	1.59395e-101	3.60751e-216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.64691e+09	3.28432e-19	2.67377e-19	2.65133e-19	2.60582e-19	2.51114e-19	2.30033e-19	1.82152e-19	9.80285e-20	9.59936e-21	2.99405e-25	6.00334e-46	2.26129e-105	7.26059e-224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.22337e+09	2.97472e-19	2.43431e-19	2.41332e-19	2.37055e-19	2.28087e-19	2.07857e-19	1.61941e-19	8.44781e-20	7.18246e-21	9.96234e-26	7.09587e-48	3.04909e-109	9.17538e-232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.03763e+10	2.49434e-19	2.0353e-19	2.01672e-19	1.97853e-19	1.89718e-19	1.7098e-19	1.28979e-19	6.3476e-20	4.06017e-21	1.10032e-26	7.95545e-52	3.50115e-117	3.27831e-246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.15292e+10	2.14102e-19	1.74193e-19	1.72512e-19	1.69032e-19	1.61528e-19	1.43981e-19	1.05086e-19	4.83954e-20	2.31351e-21	1.21534e-27	8.854e-56	4.3374e-125	-1.33642e-273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.26821e+10	1.87012e-19	1.51748e-19	1.50204e-19	1.46991e-19	1.4001e-19	1.2353e-19	8.73412e-20	3.73877e-20	1.3241e-21	1.34242e-28	9.85649e-60	5.37785e-133	-3.76741e-286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.38351e+10	1.65472e-19	1.33968e-19	1.32534e-19	1.29544e-19	1.23025e-19	1.07562e-19	7.38601e-20	2.92383e-20	7.59787e-22	1.48282e-29	1.09814e-63	6.67664e-141	-2.81761e-299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.4988e+10	1.47829e-19	1.1947e-19	1.18129e-19	1.15335e-19	1.0924e-19	9.47636e-20	6.33969e-20	2.31265e-20	4.36663e-22	1.63791e-30	1.22685e-67	8.33389e-149	1.95367e-299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.61409e+10	1.33043e-19	1.07376e-19	1.06117e-19	1.03499e-19	9.77997e-20	8.42737e-20	5.511e-20	1.84865e-20	2.51215e-22	1.80922e-31	1.38471e-71	1.06092e-156	4.37443e-312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.72938e+10	1.20437e-19	9.71082e-20	9.59239e-20	9.3468e-20	8.81379e-20	7.55153e-20	4.84212e-20	1.49225e-20	1.44626e-22	1.99845e-32	1.63654e-75	1.46631e-164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.84467e+10	1.09554e-19	8.87927e-20	8.76726e-20	8.53571e-20	8.03451e-20	6.84648e-20	4.3018e-20	1.21545e-20	8.33021e-23	2.20549e-33	2.32749e-79	-1.9452e-189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.07526e+10	9.17574e-20	7.42893e-20	7.32915e-20	7.12425e-20	6.6836e-20	5.64608e-20	3.45063e-20	8.25705e-21	2.76551e-23	2.62795e-35	5.35019e-85	2.9539e-183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.30584e+10	7.79414e-20	6.30747e-20	6.2182e-20	6.03573e-20	5.64462e-20	4.72986e-20	2.82718e-20	5.76095e-21	9.18938e-24	3.13005e-37	7.68363e-89	1.05224e-191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.53643e+10	6.7054e-20	5.42512e-20	5.34479e-20	5.18091e-20	4.82923e-20	4.01176e-20	2.35116e-20	4.10482e-21	3.05521e-24	3.72808e-39	1.09003e-92	2.10863e-199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.76701e+10	5.83782e-20	4.72195e-20	4.64916e-20	4.50045e-20	4.17961e-20	3.43815e-20	1.97649e-20	2.97242e-21	1.01614e-24	4.44038e-41	1.54634e-96	4.24374e-207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.9976e+10	5.13953e-20	4.15537e-20	4.08887e-20	3.95246e-20	3.65556e-20	2.97334e-20	1.67511e-20	2.17877e-21	3.38037e-25	5.28876e-43	2.19369e-100	8.54054e-215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.22818e+10	4.57189e-20	3.69403e-20	3.63278e-20	3.50632e-20	3.22806e-20	2.59233e-20	1.42887e-20	1.61153e-21	1.12472e-25	6.29925e-45	3.11203e-104	1.71879e-222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.45876e+10	4.10568e-20	3.31444e-20	3.25754e-20	3.13919e-20	2.87563e-20	2.27703e-20	1.22538e-20	1.19992e-21	3.74252e-26	7.5028e-47	4.41481e-108	3.45909e-230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.68935e+10	3.71868e-20	3.01692e-20	2.96345e-20	2.85135e-20	2.59842e-20	2.02439e-20	1.056e-20	8.97807e-22	1.24528e-26	8.86806e-49	5.95266e-112	4.37078e-238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.15052e+10	3.1182e-20	2.52117e-20	2.47343e-20	2.37173e-20	2.13746e-20	1.61235e-20	7.93465e-21	5.0752e-22	1.37538e-27	9.94181e-53	6.83445e-120	1.55765e-252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.61169e+10	2.67656e-20	2.15667e-20	2.11316e-20	2.01936e-20	1.79996e-20	1.31368e-20	6.04954e-21	2.89188e-22	1.51915e-28	1.10636e-56	8.46512e-128	-7.96723e-281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.07285e+10	2.33793e-20	1.87782e-20	1.83765e-20	1.75037e-20	1.54432e-20	1.09186e-20	4.67355e-21	1.65513e-22	1.678e-29	1.2313e-60	1.04901e-135	-2.24318e-293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.53402e+10	2.06867e-20	1.65695e-20	1.61957e-20	1.53806e-20	1.34472e-20	9.23338e-21	3.65486e-21	9.49732e-23	1.85349e-30	1.37075e-64	1.30027e-143	-1.66968e-306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.99519e+10	1.84814e-20	1.47689e-20	1.44195e-20	1.36575e-20	1.18473e-20	7.92541e-21	2.89086e-21	5.45829e-23	2.04735e-31	1.5274e-68	1.61455e-151	6.7553e-306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.45636e+10	1.66331e-20	1.32673e-20	1.294e-20	1.22274e-20	1.0536e-20	6.88949e-21	2.31084e-21	3.14018e-23	2.26148e-32	1.7074e-72	2.01754e-159	9.16675e-319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
