#t	Phi[0]	Phi[1]	Phi[2]	Phi[3]	Phi[4]	Phi[5]	Phi[6]	Phi[7]	Phi[8]	Phi[9]	Phi[10]	Phi[11]	Phi[12]	Phi[13]	Phi[14]	Phi[15]	Phi[16]	Phi[17]	Phi[18]	Phi[19]	Phi[20]	Phi[21]	Phi[22]	Phi[23]	Phi[24]	Phi[25]	Phi[26]	Phi[27]	Phi[28]	Phi[29]	Phi[30]	Phi[31]	Phi[32]	Phi[33]	Phi[34]	Phi[35]	Phi[36]	Phi[37]	Phi[38]	Phi[39]	Phi[40]	Phi[41]	Phi[42]	Phi[43]	Phi[44]	Phi[45]	Phi[46]	Phi[47]	Phi[48]	Phi[49]	Phi[50]	Phi[51]	Phi[52]	Phi[53]	Phi[54]	Phi[55]	Phi[56]	Phi[57]	Phi[58]	Phi[59]	Phi[60]	Phi[61]	Phi[62]	Phi[63]	Phi[64]	Phi[65]	Phi[66]	Phi[67]	Phi[68]	Phi[69]	Phi[70]	Phi[71]	Phi[72]	Phi[73]	Phi[74]	Phi[75]	Phi[76]	Phi[77]	Phi[78]	Phi[79]	Phi[80]	Phi[81]	Phi[82]	Phi[83]	Phi[84]	Phi[85]	Phi[86]	Phi[87]	Phi[88]	Phi[89]	Phi[90]	Phi[91]	Phi[92]	Phi[93]	Phi[94]	Phi[95]	Phi[96]	Phi[97]	Phi[98]	Phi[99]	Phi[100]	Phi[101]	Phi[102]	Phi[103]	Phi[104]	Phi[105]	Phi[106]	Phi[107]	Phi[108]	Phi[109]	Phi[110]	Phi[111]	Phi[112]	Phi[113]	Phi[114]	Phi[115]	Phi[116]	Phi[117]	Phi[118]	Phi[119]	Phi[120]
t	0	3.8147e-07	7.62939e-07	1.52588e-06	3.05176e-06	6.10352e-06	1.2207e-05	2.44141e-05	4.88281e-05	9.76563e-05	0.000195313	0.000390625	0.00078125	0.0015625	0.003125	0.00625	0.0125	0.025	0.05	0.1	0.2	0.4	0.8	1.2	1.6	2	2.4	2.8	3.2	3.6	4	4.4	4.8	5.2	5.6	6	6.4	6.8	7.2	7.6	8	8.4	8.8	9.2	9.6	10	10.4	10.8	11.2	11.6	12	12.4	12.8	13.2	13.6	14	14.4	14.8	15.2	15.6	16	16.4	16.8	17.2	17.6	18	18.4	18.8	19.2	19.6	20	20.4	20.8	21.2	21.6	22	22.4	22.8	23.2	23.6	24	24.4	24.8	25.2	25.6	26	26.4	26.8	27.2	27.6	28	28.4	28.8	29.2	29.6	30	30.4	30.8	31.2	31.6	32	32.4	32.8	33.2	33.6	34	34.4	34.8	35.2	35.6	36	36.4	36.8	37.2	37.6	38	38.4	38.8	39.2	39.6	40
0.027263	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999994	0.999976	0.999902	0.999779	0.999606	0.999384	0.999112	0.99879	0.998419	0.997998	0.997528	0.997009	0.996441	0.995823	0.995155	0.994437	0.993669	0.992853	0.991989	0.991075	0.990113	0.989102	0.98804	0.986929	0.98577	0.984562	0.983308	0.982006	0.980655	0.979255	0.977807	0.976309	0.974764	0.973173	0.971536	0.969853	0.968123	0.966344	0.964518	0.962643	0.960724	0.958761	0.956754	0.954702	0.952604	0.950459	0.948266	0.946028	0.943747	0.941424	0.939061	0.936655	0.934205	0.931708	0.929165	0.92658	0.923956	0.921294	0.918594	0.915852	0.913065	0.910233	0.907357	0.90444	0.901488	0.898503	0.895484	0.892425	0.889323	0.886176	0.88299	0.879773	0.876526	0.873249	0.869933	0.866574	0.86317	0.859722	0.856236	0.852721	0.849183	0.845624	0.842036	0.838402	0.834728	0.831039	0.82733	0.823589	0.819804	0.815964	0.812066	0.808113	0.804116	0.800087	0.796043	0.792	0.787968	0.783951	0.779949	0.775952	0.771943
0.0293601	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999998	0.999994	0.999975	0.999896	0.999764	0.999579	0.999341	0.99905	0.998706	0.998309	0.997859	0.997357	0.996802	0.996194	0.995533	0.994818	0.99405	0.99323	0.992357	0.991432	0.990456	0.989427	0.988345	0.987211	0.986023	0.984783	0.983492	0.982151	0.980759	0.979316	0.97782	0.976271	0.974671	0.973019	0.971319	0.96957	0.967772	0.965924	0.964025	0.962073	0.960071	0.958021	0.955925	0.953783	0.951593	0.949353	0.947064	0.944723	0.942335	0.9399	0.937423	0.934902	0.932337	0.929724	0.927061	0.92435	0.921594	0.918798	0.915962	0.913085	0.910165	0.907197	0.90418	0.901117	0.898012	0.89487	0.891693	0.888481	0.885228	0.881928	0.878581	0.875194	0.871774	0.868325	0.864843	0.861321	0.857754	0.854138	0.850477	0.846776	0.843044	0.83929	0.835516	0.831712	0.827859	0.823965	0.820056	0.816128	0.812168	0.80816	0.804093	0.799965	0.795777	0.791542	0.787276	0.782995	0.778718	0.774457	0.770218	0.765997	0.761785	0.757563
0.0314573	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999998	0.999993	0.999973	0.999889	0.999749	0.999552	0.999299	0.99899	0.998623	0.998201	0.997722	0.997187	0.996597	0.99595	0.995246	0.994486	0.993669	0.992796	0.991867	0.990884	0.989845	0.98875	0.9876	0.986392	0.985129	0.98381	0.982437	0.98101	0.97953	0.977995	0.976404	0.974757	0.973055	0.971299	0.969492	0.967633	0.965722	0.963757	0.961738	0.959665	0.957537	0.955359	0.953132	0.950856	0.94853	0.946152	0.94372	0.941235	0.938699	0.936114	0.933484	0.93081	0.928088	0.925315	0.922491	0.919615	0.916692	0.913726	0.91072	0.907671	0.904575	0.90143	0.898234	0.894989	0.891699	0.888371	0.885008	0.881608	0.878165	0.874673	0.871131	0.867547	0.86393	0.860283	0.856603	0.852881	0.849112	0.845291	0.841422	0.837512	0.833571	0.829608	0.825625	0.821613	0.817548	0.813441	0.809319	0.805181	0.801009	0.796786	0.792502	0.788151	0.783737	0.779273	0.774777	0.770268	0.765767	0.761287	0.756834	0.752405	0.747988	0.743564
0.0335544	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999998	0.999993	0.999972	0.999883	0.999734	0.999526	0.999258	0.99893	0.998542	0.998094	0.997587	0.99702	0.996395	0.995709	0.994964	0.994159	0.993293	0.992368	0.991384	0.990342	0.989242	0.988083	0.986864	0.985585	0.984246	0.98285	0.981396	0.979885	0.978318	0.976692	0.975008	0.973264	0.971462	0.969604	0.96769	0.965722	0.9637	0.961622	0.959485	0.957291	0.95504	0.952736	0.95038	0.947973	0.945513	0.942999	0.940428	0.9378	0.935119	0.932387	0.929608	0.926782	0.923906	0.920978	0.917994	0.914957	0.91187	0.908739	0.905565	0.902348	0.899082	0.895763	0.892391	0.888967	0.885498	0.881988	0.878443	0.87486	0.871232	0.867553	0.863822	0.860046	0.856237	0.852398	0.848525	0.844609	0.840643	0.836623	0.832553	0.82844	0.824296	0.82013	0.815946	0.811732	0.807462	0.803149	0.798823	0.794481	0.790105	0.785676	0.781181	0.776615	0.771983	0.767298	0.762581	0.757853	0.753136	0.748446	0.743789	0.739161	0.734551	0.729935
0.0377487	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999998	0.999992	0.999969	0.99987	0.999705	0.999474	0.999176	0.998812	0.998382	0.997885	0.997322	0.996693	0.995998	0.995238	0.994411	0.993517	0.992556	0.991529	0.990437	0.989281	0.98806	0.986774	0.985421	0.984002	0.982517	0.980968	0.979355	0.97768	0.975942	0.97414	0.972273	0.97034	0.968342	0.966282	0.964161	0.961982	0.959742	0.95744	0.955074	0.952645	0.950153	0.947602	0.944995	0.942333	0.939613	0.936833	0.933991	0.931086	0.928122	0.925104	0.922034	0.918913	0.91574	0.912508	0.909216	0.905865	0.90246	0.899008	0.895512	0.891968	0.888371	0.884718	0.881006	0.877237	0.87342	0.86956	0.865663	0.861727	0.857744	0.853705	0.849608	0.845465	0.841287	0.837079	0.832837	0.828549	0.824207	0.819806	0.81535	0.810849	0.806317	0.801765	0.797196	0.792599	0.78794	0.783235	0.778521	0.773793	0.769031	0.764212	0.759318	0.754346	0.7493	0.744198	0.739062	0.73392	0.728797	0.723713	0.718675	0.713678	0.708708	0.703737
0.041943	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999998	0.999992	0.999966	0.999858	0.999677	0.999423	0.999097	0.998698	0.998226	0.99768	0.997063	0.996373	0.995612	0.994778	0.993871	0.992891	0.991837	0.990711	0.989514	0.988246	0.986908	0.985498	0.984016	0.982461	0.980833	0.979135	0.977367	0.975532	0.973629	0.971655	0.96961	0.967493	0.965305	0.96305	0.960728	0.958343	0.955892	0.953374	0.950786	0.948128	0.945403	0.942614	0.939764	0.936855	0.933884	0.930847	0.927742	0.92457	0.921333	0.918038	0.914689	0.911285	0.907825	0.904302	0.900713	0.89706	0.89335	0.889591	0.885784	0.881928	0.878015	0.874041	0.870004	0.865906	0.861756	0.857563	0.853332	0.84906	0.844739	0.840357	0.835913	0.831421	0.826893	0.822337	0.817746	0.813107	0.808409	0.803649	0.798829	0.793963	0.789066	0.784151	0.779223	0.774267	0.769245	0.764173	0.759097	0.754012	0.748891	0.743709	0.738446	0.733096	0.727666	0.722174	0.71665	0.711125	0.705629	0.700183	0.694797	0.689466	0.684172	0.678882
0.0461373	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999998	0.999991	0.999964	0.999846	0.999649	0.999374	0.99902	0.998586	0.998073	0.997481	0.996811	0.996062	0.995235	0.99433	0.993345	0.992281	0.991137	0.989914	0.988614	0.987238	0.985785	0.984255	0.982646	0.980958	0.979192	0.977348	0.975431	0.97344	0.971375	0.969235	0.967017	0.964721	0.962349	0.959903	0.957386	0.954801	0.952146	0.949418	0.946615	0.943736	0.940784	0.937764	0.934679	0.931531	0.928317	0.925032	0.921673	0.918243	0.914743	0.911181	0.907562	0.903886	0.900149	0.896346	0.892472	0.888529	0.884526	0.880471	0.876367	0.872211	0.867996	0.863715	0.859367	0.854954	0.850487	0.845975	0.841425	0.836834	0.832191	0.827484	0.822711	0.817886	0.813028	0.808141	0.80322	0.79825	0.793217	0.788117	0.782955	0.777745	0.772504	0.767248	0.761984	0.756693	0.75133	0.745916	0.740503	0.735085	0.729632	0.724113	0.718507	0.712806	0.707018	0.701166	0.695281	0.689402	0.683561	0.677784	0.672082	0.666449	0.660862	0.655287
0.0503316	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999998	0.99999	0.999961	0.999834	0.999622	0.999326	0.998944	0.998477	0.997925	0.997287	0.996565	0.995758	0.994868	0.993892	0.992832	0.991685	0.990453	0.989136	0.987736	0.986254	0.98469	0.983043	0.98131	0.979493	0.977591	0.975607	0.973543	0.9714	0.969178	0.966876	0.96449	0.96202	0.959468	0.956837	0.954132	0.951352	0.948499	0.945567	0.942555	0.939461	0.93629	0.933046	0.929734	0.926354	0.922905	0.91938	0.915777	0.912096	0.908343	0.904523	0.900643	0.896704	0.892702	0.888628	0.884479	0.880258	0.875973	0.871634	0.867245	0.862802	0.858297	0.853723	0.849077	0.844363	0.839592	0.834776	0.829922	0.825027	0.820078	0.815061	0.809975	0.804836	0.799663	0.794464	0.789231	0.783948	0.778599	0.773179	0.767693	0.762158	0.756594	0.751019	0.74544	0.739834	0.734154	0.72842	0.722693	0.716966	0.711204	0.705373	0.699448	0.693421	0.687301	0.681114	0.674895	0.668688	0.662531	0.656451	0.650461	0.644554	0.638706	0.632875
0.054526	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999997	0.99999	0.999958	0.999823	0.999596	0.999279	0.998871	0.998371	0.99778	0.997098	0.996325	0.995462	0.994509	0.993466	0.992331	0.991104	0.989786	0.988377	0.986879	0.985294	0.983621	0.981859	0.980007	0.978063	0.976029	0.973908	0.971701	0.969411	0.967036	0.964575	0.962026	0.959387	0.95666	0.95385	0.95096	0.947992	0.944945	0.941816	0.938601	0.935299	0.931915	0.928454	0.924921	0.921318	0.917641	0.913884	0.910044	0.906121	0.902122	0.898054	0.893923	0.88973	0.885472	0.881138	0.876725	0.872235	0.867679	0.863067	0.858404	0.853687	0.848904	0.844049	0.839117	0.834115	0.829054	0.823948	0.818804	0.813619	0.808379	0.803067	0.797683	0.792245	0.786774	0.78128	0.775752	0.770172	0.764525	0.758802	0.753012	0.74717	0.741302	0.735427	0.729552	0.723654	0.717676	0.711644	0.705624	0.699609	0.693561	0.687441	0.68122	0.674891	0.668462	0.661964	0.655436	0.648927	0.642478	0.636121	0.62987	0.623717	0.617634	0.611574
0.0587203	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999997	0.999989	0.999956	0.999812	0.999571	0.999233	0.998799	0.998267	0.997638	0.996912	0.99609	0.995172	0.994158	0.993049	0.991841	0.990537	0.989134	0.987635	0.986042	0.984356	0.982577	0.980704	0.978734	0.976668	0.974505	0.972249	0.969903	0.967469	0.964946	0.962331	0.959622	0.956818	0.953922	0.950936	0.947867	0.944716	0.941482	0.938161	0.934749	0.931245	0.927654	0.923982	0.920236	0.916416	0.912518	0.908536	0.904467	0.900311	0.896074	0.891766	0.887392	0.882955	0.878449	0.873865	0.869197	0.864449	0.859632	0.854758	0.849832	0.84485	0.839802	0.834677	0.829472	0.824194	0.818856	0.813472	0.808051	0.80259	0.797073	0.791481	0.785814	0.780091	0.774337	0.768562	0.762756	0.756897	0.750967	0.744959	0.738881	0.732751	0.726596	0.72044	0.714288	0.708115	0.70186	0.695548	0.689256	0.682974	0.676661	0.670272	0.663777	0.657167	0.650452	0.643665	0.636852	0.630063	0.623347	0.616738	0.61025	0.603875	0.597581	0.591319
0.0629146	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999997	0.999988	0.999954	0.999801	0.999546	0.999189	0.998729	0.998166	0.9975	0.996731	0.995861	0.994889	0.993816	0.992641	0.991363	0.989982	0.988497	0.986911	0.985225	0.98344	0.981557	0.979575	0.977491	0.975304	0.973016	0.97063	0.968148	0.965574	0.962906	0.960141	0.957276	0.954312	0.95125	0.948094	0.944851	0.941522	0.938106	0.934598	0.930994	0.927294	0.923502	0.919626	0.915673	0.911642	0.90753	0.903331	0.89904	0.894658	0.890191	0.88565	0.881042	0.876369	0.871625	0.866799	0.861886	0.856889	0.851821	0.846694	0.841516	0.836281	0.830977	0.825594	0.820127	0.814585	0.808981	0.803331	0.797646	0.791922	0.786141	0.780283	0.774346	0.768352	0.76233	0.75629	0.750219	0.744096	0.737899	0.731622	0.725272	0.71887	0.712446	0.706025	0.699614	0.693185	0.686669	0.680097	0.673551	0.667022	0.660462	0.653824	0.647075	0.640204	0.633225	0.626171	0.619093	0.612047	0.605086	0.598246	0.591544	0.58497	0.578489	0.572047
0.0671089	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999997	0.999988	0.999951	0.99979	0.999522	0.999145	0.99866	0.998067	0.997365	0.996554	0.995637	0.994612	0.993481	0.992242	0.990896	0.989439	0.987874	0.986202	0.984425	0.982544	0.980561	0.978472	0.976276	0.973972	0.971561	0.969047	0.966433	0.963722	0.960913	0.958001	0.954986	0.951865	0.948641	0.94532	0.941907	0.938405	0.934811	0.931122	0.927332	0.923441	0.919454	0.91538	0.911225	0.906991	0.902672	0.898262	0.893756	0.889154	0.884466	0.8797	0.874866	0.869965	0.86499	0.859932	0.854782	0.849544	0.844234	0.838865	0.833445	0.827966	0.822417	0.816785	0.811068	0.805273	0.799414	0.793511	0.787574	0.781599	0.775566	0.769453	0.76326	0.757009	0.750732	0.74444	0.738119	0.731746	0.725297	0.718766	0.712159	0.705501	0.698823	0.692153	0.6855	0.678831	0.672072	0.665257	0.658475	0.651715	0.644927	0.638059	0.631075	0.623962	0.616737	0.609435	0.602113	0.594831	0.587645	0.580596	0.5737	0.566948	0.560301	0.553699
0.0754975	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999997	0.999987	0.999947	0.99977	0.999475	0.999061	0.998528	0.997875	0.997103	0.996212	0.995202	0.994076	0.992832	0.991471	0.98999	0.98839	0.986669	0.984831	0.982878	0.980812	0.978632	0.976338	0.973926	0.971396	0.968748	0.965988	0.963119	0.960143	0.957061	0.953868	0.950561	0.947139	0.943605	0.939965	0.936225	0.93239	0.928456	0.924418	0.920271	0.916014	0.911654	0.9072	0.90266	0.898035	0.89332	0.888508	0.883591	0.878572	0.87346	0.868266	0.863001	0.857667	0.852256	0.846755	0.841157	0.835465	0.829697	0.82387	0.817991	0.812053	0.806043	0.799945	0.793757	0.787485	0.78115	0.774772	0.768364	0.76192	0.755418	0.748833	0.742162	0.735434	0.728685	0.721927	0.715146	0.708312	0.701401	0.694401	0.687323	0.680196	0.673055	0.665932	0.658838	0.651736	0.644538	0.637283	0.630076	0.622904	0.615709	0.60843	0.601026	0.593484	0.58582	0.578079	0.570323	0.562624	0.555045	0.547633	0.540407	0.533354	0.52643	0.519566
0.0838861	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999996	0.999986	0.999943	0.999751	0.99943	0.99898	0.9984	0.997691	0.996852	0.995883	0.994786	0.993562	0.992211	0.990731	0.989123	0.987383	0.985514	0.983517	0.981395	0.979151	0.976785	0.974294	0.971676	0.968929	0.966055	0.963059	0.959946	0.956719	0.953377	0.949916	0.946331	0.942622	0.938792	0.934849	0.930799	0.926648	0.922391	0.918023	0.913538	0.908935	0.90422	0.899407	0.894503	0.889511	0.884423	0.879231	0.873929	0.868517	0.863007	0.857411	0.851743	0.846004	0.840185	0.834272	0.828255	0.82214	0.815946	0.809694	0.80339	0.797029	0.790592	0.784064	0.777441	0.770732	0.763959	0.757145	0.750306	0.743436	0.736508	0.729493	0.722388	0.715228	0.708052	0.700875	0.69368	0.686434	0.679108	0.671691	0.664194	0.656649	0.649097	0.641575	0.634095	0.626614	0.619032	0.611395	0.60382	0.596294	0.58875	0.58112	0.573357	0.565447	0.557409	0.549293	0.541171	0.533121	0.525216	0.517508	0.510017	0.502728	0.495591	0.488529
0.0922747	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999996	0.999985	0.999939	0.999732	0.999386	0.998902	0.998278	0.997515	0.996611	0.995568	0.994386	0.993068	0.991613	0.990021	0.988289	0.986417	0.984405	0.982255	0.979972	0.977557	0.975012	0.972333	0.969517	0.966562	0.963472	0.960251	0.956905	0.953438	0.949848	0.94613	0.94228	0.938298	0.934186	0.929954	0.925609	0.921157	0.916593	0.911912	0.907106	0.902174	0.897124	0.89197	0.886723	0.881382	0.875943	0.870394	0.864728	0.858946	0.853061	0.847088	0.841041	0.834923	0.828723	0.822425	0.816017	0.809507	0.802917	0.796268	0.789571	0.782816	0.775985	0.769061	0.762036	0.754924	0.747747	0.740535	0.733301	0.726041	0.718724	0.711317	0.703819	0.696266	0.688704	0.68115	0.673583	0.665968	0.658272	0.650481	0.64261	0.634693	0.626777	0.618904	0.611085	0.603273	0.595356	0.587386	0.579494	0.571665	0.563823	0.555894	0.547825	0.539602	0.531245	0.522813	0.514382	0.50604	0.497867	0.489919	0.482219	0.474748	0.467453	0.460246
0.100663	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999996	0.999984	0.999936	0.999714	0.999345	0.998827	0.998161	0.997345	0.996379	0.995264	0.994001	0.992593	0.991039	0.989337	0.987487	0.985487	0.983338	0.981042	0.978603	0.976025	0.973307	0.970448	0.967442	0.964289	0.960991	0.957555	0.953986	0.950288	0.94646	0.942498	0.938395	0.934151	0.929771	0.925263	0.920637	0.915897	0.911042	0.906063	0.900951	0.895707	0.890339	0.884863	0.879289	0.87362	0.867848	0.861961	0.855951	0.849821	0.843583	0.837255	0.830853	0.824378	0.817821	0.811161	0.804388	0.79751	0.790549	0.783532	0.776468	0.769349	0.762153	0.75486	0.747465	0.73998	0.732433	0.724853	0.717258	0.709641	0.701969	0.694206	0.686349	0.67844	0.670528	0.662633	0.654733	0.646786	0.638758	0.630634	0.622429	0.614181	0.605944	0.597761	0.589645	0.581544	0.573336	0.565077	0.556912	0.548822	0.540727	0.532543	0.524216	0.515727	0.507102	0.498403	0.489714	0.481131	0.47274	0.464602	0.45674	0.449134	0.441725	0.434417
0.109052	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999996	0.999983	0.999932	0.999697	0.999305	0.998755	0.998047	0.997181	0.996155	0.994971	0.993631	0.992135	0.990485	0.988679	0.986715	0.984592	0.98231	0.979873	0.977285	0.97455	0.971667	0.968633	0.965446	0.962102	0.958605	0.954961	0.951178	0.94726	0.943205	0.939008	0.934663	0.930169	0.925531	0.92076	0.915865	0.910853	0.905719	0.900456	0.895053	0.889512	0.883842	0.878059	0.872176	0.866195	0.860107	0.853901	0.847566	0.841107	0.834536	0.827874	0.821136	0.814327	0.807434	0.800436	0.793321	0.786097	0.778791	0.771429	0.764025	0.756566	0.749031	0.741398	0.73366	0.725831	0.717941	0.710022	0.702095	0.694152	0.686155	0.678067	0.669884	0.661651	0.653423	0.64522	0.637019	0.628775	0.620449	0.612027	0.603524	0.594983	0.58646	0.578004	0.569629	0.561276	0.552816	0.544306	0.535906	0.527595	0.519285	0.510887	0.502341	0.493629	0.484779	0.475857	0.466955	0.458175	0.44961	0.441323	0.43334	0.425639	0.418152	0.410781
0.117441	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999996	0.999982	0.999929	0.999681	0.999266	0.998686	0.997938	0.997023	0.995939	0.994689	0.993273	0.991693	0.989951	0.988044	0.98597	0.983728	0.981319	0.978746	0.976015	0.973127	0.970085	0.966885	0.963522	0.959995	0.956306	0.952464	0.948475	0.944345	0.940072	0.93565	0.931072	0.926339	0.921456	0.916432	0.911281	0.906007	0.900607	0.895073	0.889393	0.883569	0.877611	0.871536	0.865359	0.859082	0.852695	0.846186	0.839544	0.832773	0.825887	0.818909	0.811856	0.804732	0.797523	0.790207	0.782771	0.775224	0.767594	0.759911	0.752188	0.744414	0.736564	0.728614	0.720558	0.71241	0.704204	0.695974	0.687742	0.679499	0.671206	0.66282	0.654339	0.645811	0.637296	0.628815	0.620343	0.611832	0.60324	0.594552	0.585783	0.576982	0.568207	0.559511	0.550908	0.542337	0.533657	0.524932	0.51633	0.507831	0.49934	0.490762	0.482033	0.473136	0.464098	0.454993	0.445917	0.436979	0.428277	0.419878	0.411808	0.404043	0.396511	0.389107
0.125829	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999995	0.999981	0.999926	0.999665	0.999229	0.998619	0.997833	0.99687	0.995731	0.994415	0.992927	0.991266	0.989434	0.98743	0.98525	0.982893	0.980362	0.977658	0.974787	0.971754	0.968559	0.965197	0.961666	0.957962	0.954089	0.950055	0.945869	0.941535	0.937052	0.932414	0.927614	0.922651	0.917532	0.912267	0.906869	0.901346	0.895692	0.889898	0.883955	0.87786	0.871627	0.865274	0.858818	0.852259	0.845588	0.838791	0.831858	0.824792	0.817608	0.810331	0.80298	0.795559	0.788053	0.780438	0.7727	0.764849	0.756915	0.748932	0.740912	0.732844	0.7247	0.716456	0.708104	0.699662	0.691163	0.682645	0.674132	0.665614	0.657049	0.648392	0.639638	0.630842	0.622067	0.613334	0.604619	0.595868	0.587037	0.57811	0.569105	0.560072	0.551075	0.542168	0.533367	0.524607	0.515737	0.506826	0.498053	0.489396	0.480753	0.472026	0.463145	0.454094	0.444903	0.435648	0.426432	0.41737	0.408564	0.400084	0.391957	0.384155	0.376604	0.369192
0.134218	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999995	0.999981	0.999923	0.99965	0.999193	0.998554	0.99773	0.996722	0.995529	0.994151	0.992592	0.990853	0.988935	0.986836	0.984554	0.982086	0.979436	0.976606	0.973601	0.970427	0.967083	0.963567	0.959872	0.955998	0.951948	0.947729	0.943353	0.938823	0.934139	0.929293	0.924279	0.919095	0.913749	0.908253	0.90262	0.896856	0.89096	0.884918	0.878721	0.872369	0.865873	0.859256	0.852532	0.845705	0.838765	0.831694	0.824484	0.817138	0.809672	0.802112	0.794479	0.786777	0.77899	0.771094	0.763072	0.754936	0.746717	0.738452	0.730154	0.721811	0.713393	0.704875	0.69625	0.687533	0.678763	0.66998	0.661208	0.652437	0.643623	0.634716	0.625715	0.616674	0.607662	0.598702	0.589766	0.5808	0.571756	0.562616	0.553401	0.544162	0.534968	0.525877	0.516904	0.507981	0.498947	0.489876	0.480958	0.472168	0.463401	0.454549	0.445545	0.436368	0.427053	0.417678	0.408353	0.399197	0.390315	0.381781	0.373621	0.365806	0.358257	0.350857
0.150995	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999995	0.999979	0.999917	0.999621	0.999125	0.99843	0.997535	0.99644	0.995144	0.993647	0.991954	0.990065	0.987982	0.985703	0.983226	0.980548	0.977671	0.9746	0.971341	0.967898	0.964273	0.960462	0.956458	0.952261	0.947873	0.943306	0.938569	0.933669	0.928603	0.923364	0.917946	0.912346	0.906572	0.90064	0.894563	0.888349	0.881995	0.875489	0.868817	0.861981	0.854995	0.847882	0.840661	0.833334	0.82589	0.818312	0.810588	0.802722	0.794734	0.786652	0.778499	0.77028	0.761978	0.753565	0.745023	0.736364	0.727627	0.718849	0.710046	0.701205	0.692293	0.683281	0.674162	0.664955	0.6557	0.646444	0.637212	0.627994	0.61874	0.609397	0.599961	0.590493	0.581071	0.571719	0.562406	0.553072	0.543664	0.534165	0.524596	0.515015	0.505496	0.496103	0.486852	0.477667	0.468374	0.459053	0.449911	0.440921	0.431967	0.422936	0.413752	0.404397	0.394908	0.38537	0.375902	0.36663	0.357666	0.349089	0.340923	0.333136	0.325642	0.318315
0.167772	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	0.999994	0.999978	0.999911	0.999593	0.99906	0.998313	0.997352	0.996174	0.994781	0.993172	0.991352	0.989323	0.987085	0.984637	0.981975	0.979099	0.97601	0.972713	0.969215	0.965521	0.961632	0.957544	0.953251	0.948751	0.944049	0.939155	0.934082	0.928836	0.923415	0.91781	0.912016	0.906029	0.89986	0.893523	0.887035	0.880405	0.873629	0.866693	0.859585	0.852305	0.844868	0.837301	0.829624	0.82184	0.813938	0.805897	0.797706	0.789368	0.780907	0.772353	0.763732	0.755048	0.746284	0.737408	0.728402	0.719279	0.71008	0.700849	0.691601	0.682322	0.672976	0.663534	0.653985	0.644352	0.63468	0.625017	0.615393	0.605794	0.596168	0.586457	0.576656	0.566834	0.557072	0.547398	0.537779	0.528147	0.51845	0.508665	0.498818	0.488971	0.479202	0.469581	0.460125	0.45075	0.441271	0.431774	0.422481	0.413361	0.404291	0.395151	0.385863	0.376407	0.366824	0.357205	0.347675	0.338366	0.329394	0.320841	0.312729	0.305024	0.297633	0.290424
